date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2026-02-07,b321b271a38a3a225bb32d4cda89c2ca,Brooklyn Nets,Washington Wizards,-5.5,-115,5.5,-105,-6.0,-108,6.0,-112,-6.0,-114,6.0,-112,-6.0,-105,6.0,-115,-4.5,-110,4.5,-110,-5.5,-118,5.5,-102,-6.0,-114,6.0,-106,-6.0,-104,6.0,-108,-6.0,-110,6.0,-110
2026-02-07,734128222c2a03269132090adb3c593d,Oklahoma City Thunder,Houston Rockets,-4.5,-110,4.5,-110,-5.0,-113,5.0,-107,-3.5,-114,3.5,-112,-4.5,-110,4.5,-110,-2.0,-115,2.0,-105,-3.5,-118,3.5,-102,-4.0,-110,4.0,-110,-5.0,-109,5.0,-103,-4.0,-110,4.0,-110
2026-02-07,b69d85cac76c01181ada3299bc50ed54,San Antonio Spurs,Dallas Mavericks,-9.5,-115,9.5,-105,-10.0,-110,10.0,-110,-10.0,-112,10.0,-114,-10.0,-110,10.0,-110,-10.0,-110,10.0,-110,-9.5,-115,9.5,-105,-9.5,-114,9.5,-106,-10.0,-106,10.0,-106,-10.0,-110,10.0,-110
2026-02-07,a54af649958eb60284f57114fdeeb472,Orlando Magic,Utah Jazz,-7.5,-102,7.5,-118,-7.5,-105,7.5,-115,-7.5,-114,7.5,-112,-7.0,-110,7.0,-110,-8.5,-110,8.5,-110,-7.5,-105,7.5,-115,-7.5,-110,7.5,-110,-7.5,-101,7.5,-111,-7.0,-110,7.0,-110
2026-02-07,05cf7fd60949a0c52340284b261ae851,Atlanta Hawks,Charlotte Hornets,1.5,-110,-1.5,-110,1.5,-112,-1.5,-108,2.5,-112,-2.5,-114,1.5,-110,-1.5,-110,2.0,-115,-2.0,-105,2.5,-112,-2.5,-108,2.0,-110,-2.0,-110,1.5,-108,-1.5,-104,1.5,-110,-1.5,-110
2026-02-07,e9a14346272a3fc89154cc1bf1c5da1b,Chicago Bulls,Denver Nuggets,5.5,-105,-5.5,-115,5.5,-105,-5.5,-115,5.5,-114,-5.5,-112,5.5,-110,-5.5,-110,5.5,-110,-5.5,-110,5.5,-108,-5.5,-112,5.5,-106,-5.5,-114,5.5,-101,-5.5,-111,5.5,-110,-5.5,-110
2026-02-07,076f5eadf0573f4dd2ace4f26ae28ef2,Los Angeles Lakers,Golden State Warriors,-2.5,-102,2.5,-118,-2.0,-112,2.0,-108,-2.5,-115,2.5,-110,-2.0,-110,2.0,-110,-3.0,-110,3.0,-110,-2.5,-102,2.5,-118,-2.5,-112,2.5,-108,-2.0,-108,2.0,-104,-2.0,-110,2.0,-110
2026-02-07,a809adbd88558364e25c834bbb5a88f0,Phoenix Suns,Philadelphia 76ers,-1.5,-110,1.5,-110,-1.5,-113,1.5,-107,-1.5,-114,1.5,-112,-1.5,-110,1.5,-110,-1.5,-110,1.5,-110,-1.5,-110,1.5,-110,-1.5,-110,1.5,-110,-1.5,-109,1.5,-103,-1.5,-110,1.5,-110
2026-02-07,7b28a8f5733ef01c824181e1b5a42341,Sacramento Kings,Cleveland Cavaliers,12.5,-115,-12.5,-105,12.0,-105,-12.0,-115,12.0,-115,-12.0,-110,12.0,-110,-12.0,-110,12.5,-110,-12.5,-110,12.5,-115,-12.5,-105,12.0,-106,-12.0,-114,12.0,-101,-12.0,-111,12.0,-110,-12.0,-110
2026-02-07,e4c99c288d8e1b1baf8bd7af1678ddb5,Portland Trail Blazers,Memphis Grizzlies,-8.5,-110,8.5,-110,-8.5,-110,8.5,-110,-9.0,-112,9.0,-114,-8.5,-110,8.5,-110,-9.0,-110,9.0,-110,-8.5,-110,8.5,-110,-8.5,-106,8.5,-114,-8.5,-106,8.5,-106,-8.5,-110,8.5,-110
