date,game_id,home_team,away_team,BetMGM_home_point,BetMGM_home_price,BetMGM_away_point,BetMGM_away_price,BetOnline.ag_home_point,BetOnline.ag_home_price,BetOnline.ag_away_point,BetOnline.ag_away_price,BetRivers_home_point,BetRivers_home_price,BetRivers_away_point,BetRivers_away_price,BetUS_home_point,BetUS_home_price,BetUS_away_point,BetUS_away_price,Bovada_home_point,Bovada_home_price,Bovada_away_point,Bovada_away_price,DraftKings_home_point,DraftKings_home_price,DraftKings_away_point,DraftKings_away_price,FanDuel_home_point,FanDuel_home_price,FanDuel_away_point,FanDuel_away_price,LowVig.ag_home_point,LowVig.ag_home_price,LowVig.ag_away_point,LowVig.ag_away_price,MyBookie.ag_home_point,MyBookie.ag_home_price,MyBookie.ag_away_point,MyBookie.ag_away_price
2025-12-28,85acdbb2f540114ab00c144da019d360,Oklahoma City Thunder,Philadelphia 76ers,-10.5,-105,10.5,-125,,,,,-9.0,-121,9.0,-113,,,,,-9.5,-120,9.5,-110,-10.5,-105,10.5,-125,-9.5,-122,9.5,-108,,,,,-9.5,-111,9.5,-111
2025-12-28,d8f2315d3e872709e62642ca705a0f0d,Toronto Raptors,Golden State Warriors,2.5,-110,-2.5,-118,,,,,3.0,-118,-3.0,-115,,,,,2.5,-115,-2.5,-115,2.5,-105,-2.5,-125,1.5,100,-1.5,-132,,,,,2.5,-125,-2.5,-105
2025-12-28,8dc9891348a0160cc12730e8cc27102e,Portland Trail Blazers,Boston Celtics,7.5,-118,-7.5,-102,7.0,-110,-7.0,-110,7.0,-114,-7.0,-110,7.0,-110,-7.0,-110,7.0,-110,-7.0,-110,7.5,-118,-7.5,-102,7.0,-108,-7.0,-112,7.0,-106,-7.0,-106,7.0,-110,-7.0,-110
2025-12-28,bec3a10efd1bdc48af2a9352c3c68f8d,Washington Wizards,Memphis Grizzlies,7.5,-102,-7.5,-118,8.0,-112,-8.0,-108,7.5,-114,-7.5,-112,8.0,-110,-8.0,-110,7.5,-105,-7.5,-115,7.5,-102,-7.5,-118,7.5,-106,-7.5,-114,8.0,-108,-8.0,-104,8.0,-110,-8.0,-110
2025-12-28,81f37d4274076247e0a49787f852af4d,Los Angeles Clippers,Detroit Pistons,3.5,-110,-3.5,-110,3.5,-113,-3.5,-107,3.5,-113,-3.5,-113,3.5,-110,-3.5,-110,3.5,-115,-3.5,-105,3.5,-105,-3.5,-115,3.0,-106,-3.0,-114,3.5,-109,-3.5,-103,3.5,-110,-3.5,-110
2025-12-28,acc8dfaa22df3823017412f5b8f16239,Los Angeles Lakers,Sacramento Kings,-12.5,-115,12.5,-105,-13.5,-107,13.5,-113,-13.0,-110,13.0,-115,-13.5,-105,13.5,-115,-13.5,-105,13.5,-115,-13.5,-105,13.5,-115,-13.5,-105,13.5,-115,-13.5,-103,13.5,-109,-13.5,-110,13.5,-110
2025-12-28,9c98594183bc94c088762bdb7ee2aa30,Charlotte Hornets,Milwaukee Bucks,,,,,3.0,-110,-3.0,-110,2.5,-110,-2.5,-115,,,,,,,,,,,,,2.5,-106,-2.5,-114,3.0,-106,-3.0,-106,,,,
2025-12-28,708739c71140505bb47e54e7cce52061,Miami Heat,Denver Nuggets,,,,,,,,,2.5,-110,-2.5,-115,,,,,,,,,3.5,-115,-3.5,-105,2.5,-110,-2.5,-110,,,,,,,,
2025-12-28,0a3548cd90d249d4fb24e57af400071e,Chicago Bulls,Minnesota Timberwolves,,,,,5.0,-105,-5.0,-115,4.5,-112,-4.5,-114,,,,,,,,,,,,,4.5,-106,-4.5,-114,5.0,-101,-5.0,-111,,,,
2025-12-28,70a4be80a3d808e9d070d82b2de22d3c,San Antonio Spurs,Cleveland Cavaliers,,,,,,,,,-4.5,-110,4.5,-115,,,,,,,,,-4.5,-110,4.5,-110,-4.5,-110,4.5,-110,,,,,,,,
2025-12-28,b6e86789878da0c91f0278a29896ab8a,Houston Rockets,Indiana Pacers,,,,,,,,,-14.5,-113,14.5,-113,,,,,,,,,,,,,-14.5,-114,14.5,-106,,,,,,,,
2025-12-28,c4edff321b6dea385dfa13f14074bf27,New Orleans Pelicans,New York Knicks,,,,,9.0,-115,-9.0,-105,9.5,-113,-9.5,-113,,,,,,,,,9.5,-110,-9.5,-110,10.5,-114,-10.5,-106,9.0,-111,-9.0,-101,,,,
